CSD,Period,Vehicle_Type,Total_Vehicle_Registration_Count
Boyle,2019,Total Motorized Vehicles,3019
Boyle,2020,Total Motorized Vehicles,3044
Sunset Beach,2005,Total Motorized Vehicles,54
Sunset Beach,2006,Total Motorized Vehicles,50
Sunset Beach,2007,Total Motorized Vehicles,51
Sunset Beach,2008,Total Motorized Vehicles,49
Sunset Beach,2009,Total Motorized Vehicles,46
Sunset Beach,2010,Total Motorized Vehicles,46
Sunset Beach,2011,Total Motorized Vehicles,43
Sunset Beach,2012,Total Motorized Vehicles,48
Sunset Beach,2013,Total Motorized Vehicles,47
Sunset Beach,2014,Total Motorized Vehicles,47
Sunset Beach,2015,Total Motorized Vehicles,51
Sunset Beach,2016,Total Motorized Vehicles,49
Sunset Beach,2017,Total Motorized Vehicles,49
Sunset Beach,2018,Total Motorized Vehicles,49
Sunset Beach,2019,Total Motorized Vehicles,48
Sunset Beach,2020,Total Motorized Vehicles,47
Athabasca,2005,Total Motorized Vehicles,6151
Athabasca,2006,Total Motorized Vehicles,6474
Athabasca,2007,Total Motorized Vehicles,6733
Athabasca,2008,Total Motorized Vehicles,6856
Athabasca,2009,Total Motorized Vehicles,6966
Athabasca,2010,Total Motorized Vehicles,6966
Athabasca,2011,Total Motorized Vehicles,7265
Athabasca,2012,Total Motorized Vehicles,7426
Athabasca,2013,Total Motorized Vehicles,7698
Athabasca,2014,Total Motorized Vehicles,7902
Athabasca,2015,Total Motorized Vehicles,7927
Athabasca,2016,Total Motorized Vehicles,7621
Athabasca,2017,Total Motorized Vehicles,7465
Athabasca,2018,Total Motorized Vehicles,7568
Athabasca,2019,Total Motorized Vehicles,7403
Athabasca,2020,Total Motorized Vehicles,7427
Island Lake,2005,Total Motorized Vehicles,212
Island Lake,2006,Total Motorized Vehicles,197
Island Lake,2007,Total Motorized Vehicles,213
Island Lake,2008,Total Motorized Vehicles,291
Island Lake,2009,Total Motorized Vehicles,225
Island Lake,2010,Total Motorized Vehicles,225
Island Lake,2011,Total Motorized Vehicles,211
Island Lake,2012,Total Motorized Vehicles,218
Island Lake,2013,Total Motorized Vehicles,212
Island Lake,2014,Total Motorized Vehicles,215
Island Lake,2015,Total Motorized Vehicles,210
Island Lake,2016,Total Motorized Vehicles,202
Island Lake,2017,Total Motorized Vehicles,205
Island Lake,2018,Total Motorized Vehicles,204
Island Lake,2019,Total Motorized Vehicles,186
Island Lake,2020,Total Motorized Vehicles,200
Island Lake South,2005,Total Motorized Vehicles,62
Island Lake South,2006,Total Motorized Vehicles,64
Island Lake South,2007,Total Motorized Vehicles,72
Island Lake South,2009,Total Motorized Vehicles,72
Island Lake South,2010,Total Motorized Vehicles,72
Island Lake South,2011,Total Motorized Vehicles,63
Island Lake South,2012,Total Motorized Vehicles,68
Island Lake South,2013,Total Motorized Vehicles,65
Island Lake South,2014,Total Motorized Vehicles,63
Island Lake South,2015,Total Motorized Vehicles,60
Island Lake South,2016,Total Motorized Vehicles,61
Island Lake South,2017,Total Motorized Vehicles,63
Island Lake South,2018,Total Motorized Vehicles,62
Island Lake South,2019,Total Motorized Vehicles,53
Island Lake South,2020,Total Motorized Vehicles,53
South Baptiste,2005,Total Motorized Vehicles,48
South Baptiste,2006,Total Motorized Vehicles,46
South Baptiste,2007,Total Motorized Vehicles,49
South Baptiste,2008,Total Motorized Vehicles,55
South Baptiste,2009,Total Motorized Vehicles,59
South Baptiste,2010,Total Motorized Vehicles,59
South Baptiste,2011,Total Motorized Vehicles,55
South Baptiste,2012,Total Motorized Vehicles,56
South Baptiste,2013,Total Motorized Vehicles,56
South Baptiste,2014,Total Motorized Vehicles,54
South Baptiste,2015,Total Motorized Vehicles,51
South Baptiste,2016,Total Motorized Vehicles,48
South Baptiste,2017,Total Motorized Vehicles,58
South Baptiste,2018,Total Motorized Vehicles,54
South Baptiste,2019,Total Motorized Vehicles,52
South Baptiste,2020,Total Motorized Vehicles,53
West Baptiste,2005,Total Motorized Vehicles,42
West Baptiste,2006,Total Motorized Vehicles,42
West Baptiste,2007,Total Motorized Vehicles,45
West Baptiste,2008,Total Motorized Vehicles,47
West Baptiste,2009,Total Motorized Vehicles,49
West Baptiste,2010,Total Motorized Vehicles,49
West Baptiste,2011,Total Motorized Vehicles,44
West Baptiste,2012,Total Motorized Vehicles,44
West Baptiste,2013,Total Motorized Vehicles,44
West Baptiste,2014,Total Motorized Vehicles,54
West Baptiste,2015,Total Motorized Vehicles,51
West Baptiste,2016,Total Motorized Vehicles,49
West Baptiste,2017,Total Motorized Vehicles,46
West Baptiste,2018,Total Motorized Vehicles,43
West Baptiste,2019,Total Motorized Vehicles,39
West Baptiste,2020,Total Motorized Vehicles,38
Lesser Slave River No.124,2005,Total Motorized Vehicles,1735
Lesser Slave River No.124,2006,Total Motorized Vehicles,1784
Lesser Slave River No.124,2007,Total Motorized Vehicles,1925
Lesser Slave River No.124,2008,Total Motorized Vehicles,1941
Lesser Slave River No.124,2009,Total Motorized Vehicles,2012
Lesser Slave River No.124,2010,Total Motorized Vehicles,2012
Lesser Slave River No.124,2011,Total Motorized Vehicles,2003
Lesser Slave River No.124,2012,Total Motorized Vehicles,2036
Lesser Slave River No.124,2013,Total Motorized Vehicles,2076
Lesser Slave River No.124,2014,Total Motorized Vehicles,2089
Lesser Slave River No.124,2015,Total Motorized Vehicles,2062
Lesser Slave River No.124,2016,Total Motorized Vehicles,2000
Lesser Slave River No.124,2017,Total Motorized Vehicles,2004
Lesser Slave River No.124,2018,Total Motorized Vehicles,2060
Lesser Slave River No.124,2019,Total Motorized Vehicles,2070
Lesser Slave River No.124,2020,Total Motorized Vehicles,2071
Nampa,2005,Total Motorized Vehicles,1140
Nampa,2006,Total Motorized Vehicles,1181
Nampa,2007,Total Motorized Vehicles,1203
Nampa,2008,Total Motorized Vehicles,1188
Nampa,2009,Total Motorized Vehicles,1202
Nampa,2010,Total Motorized Vehicles,1202
Nampa,2011,Total Motorized Vehicles,1234
Nampa,2012,Total Motorized Vehicles,1247
Nampa,2013,Total Motorized Vehicles,1288
Nampa,2014,Total Motorized Vehicles,1302
Nampa,2015,Total Motorized Vehicles,1257
Nampa,2016,Total Motorized Vehicles,1248
Nampa,2017,Total Motorized Vehicles,1225
Nampa,2018,Total Motorized Vehicles,1277
Nampa,2019,Total Motorized Vehicles,1304
Nampa,2020,Total Motorized Vehicles,1261
Beaverlodge,2005,Total Motorized Vehicles,4086
Beaverlodge,2006,Total Motorized Vehicles,4326
Beaverlodge,2007,Total Motorized Vehicles,4509
Beaverlodge,2008,Total Motorized Vehicles,4602
Beaverlodge,2009,Total Motorized Vehicles,4740
Beaverlodge,2010,Total Motorized Vehicles,4740
Beaverlodge,2011,Total Motorized Vehicles,4923
Beaverlodge,2012,Total Motorized Vehicles,5065
Beaverlodge,2013,Total Motorized Vehicles,5281
Beaverlodge,2014,Total Motorized Vehicles,5519
Beaverlodge,2015,Total Motorized Vehicles,5552
Beaverlodge,2016,Total Motorized Vehicles,5415
Beaverlodge,2017,Total Motorized Vehicles,5461
Beaverlodge,2018,Total Motorized Vehicles,5675
Beaverlodge,2019,Total Motorized Vehicles,5514
Beaverlodge,2020,Total Motorized Vehicles,5463
Two Hills,2005,Total Motorized Vehicles,1815
Two Hills,2006,Total Motorized Vehicles,1928
Two Hills,2007,Total Motorized Vehicles,1983
Two Hills,2008,Total Motorized Vehicles,2096
Two Hills,2009,Total Motorized Vehicles,2181
Two Hills,2010,Total Motorized Vehicles,2181
Two Hills,2011,Total Motorized Vehicles,2304
Two Hills,2012,Total Motorized Vehicles,2405
Two Hills,2013,Total Motorized Vehicles,2636
Two Hills,2014,Total Motorized Vehicles,2735
Two Hills,2015,Total Motorized Vehicles,2729
Two Hills,2016,Total Motorized Vehicles,2609
Two Hills,2017,Total Motorized Vehicles,2629
Two Hills,2018,Total Motorized Vehicles,2704
Two Hills,2019,Total Motorized Vehicles,2685
Two Hills,2020,Total Motorized Vehicles,2734
Lamont County,2005,Total Motorized Vehicles,967
Lamont County,2006,Total Motorized Vehicles,979
Lamont County,2007,Total Motorized Vehicles,1031
Lamont County,2008,Total Motorized Vehicles,1040
Lamont County,2009,Total Motorized Vehicles,1075
Lamont County,2010,Total Motorized Vehicles,1075
Lamont County,2011,Total Motorized Vehicles,1113
Lamont County,2012,Total Motorized Vehicles,590
Lamont County,2013,Total Motorized Vehicles,1174
Lamont County,2014,Total Motorized Vehicles,1171
Lamont County,2015,Total Motorized Vehicles,636
Lamont County,2016,Total Motorized Vehicles,603
Lamont County,2017,Total Motorized Vehicles,607
Lamont County,2018,Total Motorized Vehicles,608
Lamont County,2019,Total Motorized Vehicles,578
Lamont County,2020,Total Motorized Vehicles,605
Two Hills County No. 21,2005,Total Motorized Vehicles,1094
Two Hills County No. 21,2006,Total Motorized Vehicles,1128
Two Hills County No. 21,2007,Total Motorized Vehicles,1155
Two Hills County No. 21,2008,Total Motorized Vehicles,1169
Two Hills County No. 21,2009,Total Motorized Vehicles,1193
Two Hills County No. 21,2010,Total Motorized Vehicles,1193
Two Hills County No. 21,2011,Total Motorized Vehicles,1240
Two Hills County No. 21,2012,Total Motorized Vehicles,1268
Two Hills County No. 21,2013,Total Motorized Vehicles,1259
Two Hills County No. 21,2014,Total Motorized Vehicles,1276
Two Hills County No. 21,2015,Total Motorized Vehicles,1248
Two Hills County No. 21,2016,Total Motorized Vehicles,1213
Two Hills County No. 21,2017,Total Motorized Vehicles,1219
Two Hills County No. 21,2018,Total Motorized Vehicles,1224
Two Hills County No. 21,2019,Total Motorized Vehicles,1160
Two Hills County No. 21,2020,Total Motorized Vehicles,1160
Myrnam,2005,Total Motorized Vehicles,684
Myrnam,2006,Total Motorized Vehicles,713
Myrnam,2007,Total Motorized Vehicles,749
Myrnam,2008,Total Motorized Vehicles,782
Myrnam,2009,Total Motorized Vehicles,786
Myrnam,2010,Total Motorized Vehicles,786
Myrnam,2011,Total Motorized Vehicles,811
Myrnam,2012,Total Motorized Vehicles,784
Myrnam,2013,Total Motorized Vehicles,821
Myrnam,2014,Total Motorized Vehicles,815
Myrnam,2015,Total Motorized Vehicles,813
Myrnam,2016,Total Motorized Vehicles,804
Myrnam,2017,Total Motorized Vehicles,813
Myrnam,2018,Total Motorized Vehicles,839
Myrnam,2019,Total Motorized Vehicles,845
Myrnam,2020,Total Motorized Vehicles,820
Andrew,2005,Total Motorized Vehicles,1277
Andrew,2006,Total Motorized Vehicles,1303
Andrew,2007,Total Motorized Vehicles,1363
Andrew,2008,Total Motorized Vehicles,1362
Andrew,2009,Total Motorized Vehicles,1363
Andrew,2010,Total Motorized Vehicles,1363
Andrew,2011,Total Motorized Vehicles,1368
Andrew,2012,Total Motorized Vehicles,1957
Andrew,2013,Total Motorized Vehicles,1446
Andrew,2014,Total Motorized Vehicles,1463
Andrew,2015,Total Motorized Vehicles,2061
Andrew,2016,Total Motorized Vehicles,2032
Andrew,2017,Total Motorized Vehicles,1944
Andrew,2018,Total Motorized Vehicles,1866
Andrew,2019,Total Motorized Vehicles,1833
Andrew,2020,Total Motorized Vehicles,1847
Mundare,2005,Total Motorized Vehicles,1464
Mundare,2006,Total Motorized Vehicles,1501
Mundare,2007,Total Motorized Vehicles,1623
Mundare,2008,Total Motorized Vehicles,1720
Mundare,2009,Total Motorized Vehicles,1679
Mundare,2010,Total Motorized Vehicles,1679
Mundare,2011,Total Motorized Vehicles,1760
Mundare,2012,Total Motorized Vehicles,1784
Mundare,2013,Total Motorized Vehicles,1790
Mundare,2014,Total Motorized Vehicles,1833
Mundare,2015,Total Motorized Vehicles,1880
Mundare,2016,Total Motorized Vehicles,1812
Mundare,2017,Total Motorized Vehicles,1770
Mundare,2018,Total Motorized Vehicles,1784
Mundare,2019,Total Motorized Vehicles,1719
Mundare,2020,Total Motorized Vehicles,1785
Chipman,2005,Total Motorized Vehicles,528
Chipman,2006,Total Motorized Vehicles,547
Chipman,2007,Total Motorized Vehicles,552
Chipman,2008,Total Motorized Vehicles,576
Chipman,2009,Total Motorized Vehicles,598
Chipman,2010,Total Motorized Vehicles,598
Chipman,2011,Total Motorized Vehicles,601
Chipman,2012,Total Motorized Vehicles,598
Chipman,2013,Total Motorized Vehicles,597
Chipman,2014,Total Motorized Vehicles,607
Chipman,2015,Total Motorized Vehicles,603
Chipman,2016,Total Motorized Vehicles,611
Chipman,2017,Total Motorized Vehicles,606
Chipman,2018,Total Motorized Vehicles,651
Chipman,2019,Total Motorized Vehicles,638
Chipman,2020,Total Motorized Vehicles,642
Utikoomak Lake 155,2005,Total Motorized Vehicles,324
Utikoomak Lake 155,2006,Total Motorized Vehicles,314
Utikoomak Lake 155,2007,Total Motorized Vehicles,343
Utikoomak Lake 155,2008,Total Motorized Vehicles,335
Utikoomak Lake 155,2009,Total Motorized Vehicles,370
Utikoomak Lake 155,2010,Total Motorized Vehicles,370
Utikoomak Lake 155,2011,Total Motorized Vehicles,385
Utikoomak Lake 155,2012,Total Motorized Vehicles,424
Utikoomak Lake 155,2013,Total Motorized Vehicles,433
Utikoomak Lake 155,2014,Total Motorized Vehicles,433
Utikoomak Lake 155,2015,Total Motorized Vehicles,397
Utikoomak Lake 155,2016,Total Motorized Vehicles,372
Utikoomak Lake 155,2017,Total Motorized Vehicles,448
Utikoomak Lake 155,2018,Total Motorized Vehicles,500
Utikoomak Lake 155,2019,Total Motorized Vehicles,415
Utikoomak Lake 155,2020,Total Motorized Vehicles,494
Drift Pile River 150,2005,Total Motorized Vehicles,313
Drift Pile River 150,2006,Total Motorized Vehicles,332
Drift Pile River 150,2007,Total Motorized Vehicles,353
Drift Pile River 150,2008,Total Motorized Vehicles,340
Drift Pile River 150,2009,Total Motorized Vehicles,380
Drift Pile River 150,2010,Total Motorized Vehicles,380
Drift Pile River 150,2011,Total Motorized Vehicles,390
Drift Pile River 150,2012,Total Motorized Vehicles,416
Drift Pile River 150,2013,Total Motorized Vehicles,448
Drift Pile River 150,2014,Total Motorized Vehicles,447
Drift Pile River 150,2015,Total Motorized Vehicles,463
Drift Pile River 150,2016,Total Motorized Vehicles,464
Drift Pile River 150,2017,Total Motorized Vehicles,480
Drift Pile River 150,2018,Total Motorized Vehicles,520
Drift Pile River 150,2019,Total Motorized Vehicles,469
Drift Pile River 150,2020,Total Motorized Vehicles,573
Innisfree,2005,Total Motorized Vehicles,799
Innisfree,2006,Total Motorized Vehicles,775
Innisfree,2007,Total Motorized Vehicles,819
Innisfree,2008,Total Motorized Vehicles,794
Innisfree,2009,Total Motorized Vehicles,818
Innisfree,2010,Total Motorized Vehicles,818
Innisfree,2011,Total Motorized Vehicles,836
Innisfree,2012,Total Motorized Vehicles,840
Innisfree,2013,Total Motorized Vehicles,858
Innisfree,2014,Total Motorized Vehicles,857
Innisfree,2015,Total Motorized Vehicles,876
Innisfree,2016,Total Motorized Vehicles,856
Innisfree,2017,Total Motorized Vehicles,844
Innisfree,2018,Total Motorized Vehicles,852
Innisfree,2019,Total Motorized Vehicles,815
Innisfree,2020,Total Motorized Vehicles,829
Vermilion,2005,Total Motorized Vehicles,5657
Vermilion,2006,Total Motorized Vehicles,5791
Vermilion,2007,Total Motorized Vehicles,6083
Vermilion,2008,Total Motorized Vehicles,6279
Vermilion,2009,Total Motorized Vehicles,6399
Vermilion,2010,Total Motorized Vehicles,6399
Vermilion,2011,Total Motorized Vehicles,6621
Vermilion,2012,Total Motorized Vehicles,6773
Vermilion,2013,Total Motorized Vehicles,7068
Vermilion,2014,Total Motorized Vehicles,7218
Vermilion,2015,Total Motorized Vehicles,7177
Vermilion,2016,Total Motorized Vehicles,6917
Vermilion,2017,Total Motorized Vehicles,6952
Vermilion,2018,Total Motorized Vehicles,7061
Vermilion,2019,Total Motorized Vehicles,6967
Vermilion,2020,Total Motorized Vehicles,6934
Kehewin 123,2005,Total Motorized Vehicles,294
Kehewin 123,2006,Total Motorized Vehicles,299
Kehewin 123,2007,Total Motorized Vehicles,385
Kehewin 123,2008,Total Motorized Vehicles,394
Kehewin 123,2009,Total Motorized Vehicles,385
Kehewin 123,2010,Total Motorized Vehicles,385
Kehewin 123,2011,Total Motorized Vehicles,394
Kehewin 123,2012,Total Motorized Vehicles,433
Kehewin 123,2013,Total Motorized Vehicles,468
Kehewin 123,2014,Total Motorized Vehicles,466
Kehewin 123,2015,Total Motorized Vehicles,472
Kehewin 123,2016,Total Motorized Vehicles,464
Kehewin 123,2017,Total Motorized Vehicles,456
Kehewin 123,2018,Total Motorized Vehicles,454
Kehewin 123,2019,Total Motorized Vehicles,459
Kehewin 123,2020,Total Motorized Vehicles,487
Yellowhead County,2005,Total Motorized Vehicles,5736
Yellowhead County,2006,Total Motorized Vehicles,5866
Yellowhead County,2007,Total Motorized Vehicles,6135
Yellowhead County,2008,Total Motorized Vehicles,6191
Yellowhead County,2009,Total Motorized Vehicles,6425
Yellowhead County,2010,Total Motorized Vehicles,6425
Yellowhead County,2011,Total Motorized Vehicles,8128
Yellowhead County,2012,Total Motorized Vehicles,8960
Yellowhead County,2013,Total Motorized Vehicles,9399
Yellowhead County,2014,Total Motorized Vehicles,9882
Yellowhead County,2015,Total Motorized Vehicles,9994
Yellowhead County,2016,Total Motorized Vehicles,9840
Yellowhead County,2017,Total Motorized Vehicles,10040
Yellowhead County,2018,Total Motorized Vehicles,10262
Yellowhead County,2019,Total Motorized Vehicles,10114
Yellowhead County,2020,Total Motorized Vehicles,10278
Hinton,2005,Total Motorized Vehicles,9398
Hinton,2006,Total Motorized Vehicles,9716
Hinton,2007,Total Motorized Vehicles,10096
Hinton,2008,Total Motorized Vehicles,10242
Hinton,2009,Total Motorized Vehicles,10302
Hinton,2010,Total Motorized Vehicles,10302
Hinton,2011,Total Motorized Vehicles,10574
Hinton,2012,Total Motorized Vehicles,10910
Hinton,2013,Total Motorized Vehicles,11043
Hinton,2014,Total Motorized Vehicles,11263
Hinton,2015,Total Motorized Vehicles,11175
Hinton,2016,Total Motorized Vehicles,10765
Hinton,2017,Total Motorized Vehicles,10796
Hinton,2018,Total Motorized Vehicles,11156
Hinton,2019,Total Motorized Vehicles,10976
Hinton,2020,Total Motorized Vehicles,10987
Edson,2005,Total Motorized Vehicles,10966
Edson,2006,Total Motorized Vehicles,11665
Edson,2007,Total Motorized Vehicles,12056
Edson,2008,Total Motorized Vehicles,12357
Edson,2009,Total Motorized Vehicles,12352
Edson,2010,Total Motorized Vehicles,12352
Edson,2011,Total Motorized Vehicles,11332
Edson,2012,Total Motorized Vehicles,11051
Edson,2013,Total Motorized Vehicles,11235
Edson,2014,Total Motorized Vehicles,11526
Edson,2015,Total Motorized Vehicles,11337
Edson,2016,Total Motorized Vehicles,10673
Edson,2017,Total Motorized Vehicles,10593
Edson,2018,Total Motorized Vehicles,10632
Edson,2019,Total Motorized Vehicles,10239
Edson,2020,Total Motorized Vehicles,10012
Gibbons,2005,Total Motorized Vehicles,4180
Gibbons,2006,Total Motorized Vehicles,4346
Gibbons,2007,Total Motorized Vehicles,4659
Gibbons,2008,Total Motorized Vehicles,4833
Gibbons,2009,Total Motorized Vehicles,4949
Gibbons,2010,Total Motorized Vehicles,4949
Gibbons,2011,Total Motorized Vehicles,5100
