CSD,Period,Total_Dwelling_Count
Beaumont,2001,2177.0
Beaumont,2002,2377.0
Beaumont,2003,2460.0
Beaumont,2004,2679.0
Beaumont,2005,3019.0
Beaumont,2006,3097.0
Beaumont,2007,3796.0
Beaumont,2008,3499.0
Beaumont,2009,4056.0
Beaumont,2010,4402.0
Beaumont,2011,4670.0
Beaumont,2012,4912.0
Beaumont,2013,5154.0
Beaumont,2014,5823.0
Beaumont,2015,6125.0
Beaumont,2016,6433.0
Beaumont,2017,6433.0
Beaumont,2018,6820.0
Beaumont,2019,6820.0
Beaumont,2020,6820.0
Beaumont,2021,6820.0
Beaumont,2022,7224.0
Beaumont,2023,8146.0
Wetaskiwin County No. 10,2023,6362.0
Wetaskiwin County No. 10,1994,3319.0
Wetaskiwin County No. 10,1995,3319.0
Wetaskiwin County No. 10,1996,4007.0
Wetaskiwin County No. 10,1997,4105.0
Wetaskiwin County No. 10,1998,4174.0
Wetaskiwin County No. 10,1999,4303.0
Wetaskiwin County No. 10,2000,4380.0
Wetaskiwin County No. 10,2001,4475.0
Wetaskiwin County No. 10,2002,4519.0
Wetaskiwin County No. 10,2003,4594.0
Wetaskiwin County No. 10,2004,4618.0
Wetaskiwin County No. 10,2005,4720.0
Wetaskiwin County No. 10,2006,4770.0
Wetaskiwin County No. 10,2007,5000.0
Wetaskiwin County No. 10,2008,5432.0
Wetaskiwin County No. 10,2009,5657.0
Wetaskiwin County No. 10,2010,5737.0
Wetaskiwin County No. 10,2011,5825.0
Wetaskiwin County No. 10,2012,5912.0
Wetaskiwin County No. 10,2013,6025.0
Wetaskiwin County No. 10,2014,6222.0
Wetaskiwin County No. 10,2015,6229.0
Wetaskiwin County No. 10,2016,6251.0
Wetaskiwin County No. 10,2017,6251.0
Wetaskiwin County No. 10,2018,6251.0
Wetaskiwin County No. 10,2019,6251.0
Wetaskiwin County No. 10,2020,6348.0
Wetaskiwin County No. 10,2021,6362.0
Wetaskiwin County No. 10,2022,6362.0
Northern Lights County,1995,1269.0
Northern Lights County,1996,1332.0
Northern Lights County,1997,1298.0
Northern Lights County,1998,1298.0
Northern Lights County,1999,1298.0
Northern Lights County,2000,1306.0
Northern Lights County,2001,1402.0
Northern Lights County,2002,1402.0
Northern Lights County,2003,1402.0
Northern Lights County,2004,1402.0
Northern Lights County,2005,1402.0
Northern Lights County,2006,1402.0
Northern Lights County,2007,1402.0
Northern Lights County,2008,1536.0
Northern Lights County,2009,1547.0
Northern Lights County,2010,1566.0
Northern Lights County,2011,1549.0
Northern Lights County,2012,1560.0
Northern Lights County,2013,1600.0
Northern Lights County,2014,1600.0
Northern Lights County,2015,1636.0
Northern Lights County,2016,1648.0
Northern Lights County,2017,1648.0
Northern Lights County,2018,1648.0
Northern Lights County,2019,1691.0
Northern Lights County,2020,1700.0
Northern Lights County,2021,1700.0
Northern Lights County,2022,1738.0
Northern Lights County,2023,1738.0
Manning,2023,655.0
Manning,1994,432.0
Manning,1995,432.0
Manning,1996,453.0
Manning,1997,499.0
Manning,1998,509.0
Manning,1999,505.0
Manning,2000,510.0
Manning,2001,521.0
Manning,2002,524.0
Manning,2003,526.0
Manning,2004,527.0
Manning,2005,527.0
Manning,2006,560.0
Manning,2007,560.0
Manning,2008,598.0
Manning,2009,591.0
Manning,2010,593.0
Manning,2011,593.0
Manning,2012,593.0
Manning,2013,593.0
Manning,2014,593.0
Manning,2015,595.0
Manning,2016,654.0
Manning,2017,654.0
Manning,2018,654.0
Manning,2019,654.0
Manning,2020,654.0
Manning,2021,655.0
Manning,2022,655.0
High Level,1994,957.0
High Level,1995,957.0
High Level,1996,1002.0
High Level,1997,1021.0
High Level,1998,909.0
High Level,1999,973.0
High Level,2000,1060.0
High Level,2001,1060.0
High Level,2002,1193.0
High Level,2003,1435.0
High Level,2004,1435.0
High Level,2005,1498.0
High Level,2006,1530.0
High Level,2007,1552.0
High Level,2008,1556.0
High Level,2009,1548.0
High Level,2010,1382.0
High Level,2011,1162.0
High Level,2012,1162.0
High Level,2013,1163.0
High Level,2014,1163.0
High Level,2015,1163.0
High Level,2016,1160.0
High Level,2017,1322.0
High Level,2018,1324.0
High Level,2019,1324.0
High Level,2020,1324.0
High Level,2021,1467.0
Thorhild County,1994,297.0
Thorhild County,1995,297.0
Thorhild County,1996,239.0
Thorhild County,1997,239.0
Thorhild County,1998,239.0
Thorhild County,1999,239.0
Thorhild County,2000,239.0
Thorhild County,2001,1300.0
Thorhild County,2002,1587.0
Thorhild County,2003,1840.0
Thorhild County,2004,241.0
Thorhild County,2005,242.0
Thorhild County,2006,244.0
Thorhild County,2007,251.0
Thorhild County,2008,250.0
Athabasca County,1994,2160.0
Athabasca County,1995,2160.0
Athabasca County,1996,3308.0
Athabasca County,1997,5260.0
Athabasca County,1998,3421.0
Athabasca County,1999,3427.0
Athabasca County,2000,3546.0
Athabasca County,2001,3568.0
Athabasca County,2002,3627.0
Athabasca County,2003,3781.0
Athabasca County,2004,3785.0
Athabasca County,2005,4201.0
Athabasca County,2006,4201.0
Athabasca County,2007,4216.0
Athabasca County,2008,4259.0
Athabasca County,2009,4276.0
Athabasca County,2010,4400.0
Athabasca County,2011,4727.0
Athabasca County,2012,4966.0
Athabasca County,2013,5113.0
Athabasca County,2014,5291.0
Athabasca County,2015,5406.0
Athabasca County,2016,5525.0
Athabasca County,2017,5243.0
Athabasca County,2018,5254.0
Athabasca County,2019,4053.0
Athabasca County,2020,4349.0
Athabasca County,2021,4515.0
Athabasca County,2022,4515.0
Athabasca County,2023,4515.0
Boyle,2023,426.0
Boyle,1994,368.0
Boyle,1995,368.0
Boyle,1996,346.0
Boyle,1997,355.0
Boyle,1998,358.0
Boyle,1999,360.0
Boyle,2000,363.0
Boyle,2001,363.0
Boyle,2002,360.0
Boyle,2003,361.0
Boyle,2004,366.0
Boyle,2005,368.0
Boyle,2006,380.0
Boyle,2007,392.0
Boyle,2008,400.0
Boyle,2009,405.0
Boyle,2010,415.0
Boyle,2011,415.0
Boyle,2012,420.0
Boyle,2013,428.0
Boyle,2014,430.0
Boyle,2015,430.0
Boyle,2016,432.0
Boyle,2017,432.0
Boyle,2018,432.0
Boyle,2019,432.0
Boyle,2020,432.0
Boyle,2021,432.0
Boyle,2022,431.0
Athabasca,1994,948.0
Athabasca,1995,948.0
Athabasca,1996,953.0
Athabasca,1997,859.0
Athabasca,1998,863.0
Athabasca,1999,873.0
Athabasca,2000,873.0
Athabasca,2001,880.0
Athabasca,2002,975.0
Athabasca,2003,997.0
Athabasca,2004,997.0
Athabasca,2005,1029.0
Athabasca,2006,997.0
Athabasca,2007,1024.0
Athabasca,2008,1241.0
Athabasca,2009,1241.0
Athabasca,2010,1241.0
Athabasca,2011,1241.0
Athabasca,2012,1241.0
Athabasca,2013,1324.0
Athabasca,2014,1333.0
Athabasca,2015,1343.0
Athabasca,2016,1343.0
Athabasca,2017,1344.0
Athabasca,2018,1341.0
Athabasca,2019,1341.0
Athabasca,2020,1341.0
Athabasca,2021,1341.0
Athabasca,2022,1341.0
Athabasca,2023,1341.0
Island Lake,2023,84.0
Island Lake,1994,55.0
Island Lake,1995,55.0
Island Lake,1996,72.0
Island Lake,1997,72.0
Island Lake,1998,73.0
Island Lake,1999,75.0
Island Lake,2000,77.0
Island Lake,2001,79.0
Island Lake,2002,84.0
Island Lake,2003,86.0
Island Lake,2004,87.0
Island Lake,2005,89.0
Island Lake,2006,94.0
Island Lake,2007,102.0
Island Lake,2008,102.0
Island Lake,2009,105.0
Island Lake,2010,108.0
Island Lake,2011,108.0
Island Lake,2012,108.0
Island Lake,2013,81.0
Island Lake,2014,81.0
Island Lake,2015,81.0
Island Lake,2016,81.0
Island Lake,2017,81.0
Island Lake,2018,81.0
Island Lake,2019,84.0
Island Lake,2020,84.0
Island Lake,2021,84.0
Island Lake,2022,84.0
Island Lake South,1994,27.0
Island Lake South,1995,27.0
Island Lake South,1996,26.0
Island Lake South,1997,26.0
Island Lake South,1998,26.0
Island Lake South,1999,26.0
Island Lake South,2000,27.0
Island Lake South,2001,27.0
Island Lake South,2002,27.0
Island Lake South,2003,32.0
Island Lake South,2004,32.0
Island Lake South,2005,32.0
Island Lake South,2006,76.0
Island Lake South,2007,76.0
Island Lake South,2008,76.0
Island Lake South,2009,77.0
Island Lake South,2010,77.0
Island Lake South,2011,77.0
Island Lake South,2012,77.0
Island Lake South,2013,77.0
Island Lake South,2014,77.0
Island Lake South,2015,77.0
Island Lake South,2016,78.0
Island Lake South,2017,78.0
Island Lake South,2018,78.0
Island Lake South,2019,78.0
Island Lake South,2020,78.0
Island Lake South,2021,78.0
Island Lake South,2022,78.0
Island Lake South,2023,78.0
South Baptiste,2023,82.0
South Baptiste,1994,27.0
South Baptiste,1995,27.0
South Baptiste,1996,21.0
South Baptiste,1997,22.0
South Baptiste,1998,23.0
South Baptiste,1999,22.0
South Baptiste,2000,23.0
South Baptiste,2001,23.0
South Baptiste,2002,23.0
South Baptiste,2003,23.0
South Baptiste,2004,23.0
South Baptiste,2005,23.0
South Baptiste,2006,23.0
South Baptiste,2007,23.0
South Baptiste,2008,23.0
South Baptiste,2009,23.0
South Baptiste,2010,28.0
South Baptiste,2011,28.0
South Baptiste,2012,29.0
South Baptiste,2013,29.0
South Baptiste,2014,18.0
South Baptiste,2015,18.0
South Baptiste,2016,18.0
South Baptiste,2017,18.0
South Baptiste,2018,18.0
South Baptiste,2019,18.0
South Baptiste,2020,18.0
South Baptiste,2021,18.0
South Baptiste,2022,18.0
Lesser Slave River No.124,1995,1077.0
Lesser Slave River No.124,1996,1119.0
Lesser Slave River No.124,1997,1126.0
Lesser Slave River No.124,1998,1179.0
Lesser Slave River No.124,1999,1175.0
Lesser Slave River No.124,2000,1229.0
Lesser Slave River No.124,2001,1250.0
Lesser Slave River No.124,2002,1248.0
Lesser Slave River No.124,2003,1277.0
Lesser Slave River No.124,2004,1310.0
Lesser Slave River No.124,2005,1310.0
Lesser Slave River No.124,2006,1329.0
Lesser Slave River No.124,2007,1336.0
Lesser Slave River No.124,2008,1372.0
Lesser Slave River No.124,2009,1383.0
Lesser Slave River No.124,2010,1419.0
Lesser Slave River No.124,2011,1426.0
Lesser Slave River No.124,2012,1436.0
Lesser Slave River No.124,2013,1479.0
Lesser Slave River No.124,2014,1479.0
Lesser Slave River No.124,2015,1685.0
Lesser Slave River No.124,2016,1693.0
Lesser Slave River No.124,2017,1704.0
Lesser Slave River No.124,2018,1708.0
Lesser Slave River No.124,2019,1708.0
Lesser Slave River No.124,2020,1726.0
Lesser Slave River No.124,2021,1726.0
Lesser Slave River No.124,2022,1726.0
Lesser Slave River No.124,2023,1726.0
Nampa,2023,182.0
Nampa,1994,180.0
Nampa,1995,180.0
Nampa,1996,177.0
Nampa,1997,169.0
Nampa,1998,169.0
Nampa,1999,167.0
Nampa,2000,170.0
Nampa,2001,170.0
Nampa,2002,170.0
Nampa,2003,171.0
Nampa,2004,171.0
Nampa,2005,172.0
Nampa,2006,173.0
Nampa,2007,176.0
Nampa,2008,176.0
Nampa,2009,177.0
Nampa,2010,177.0
Nampa,2011,177.0
Nampa,2012,181.0
Nampa,2013,184.0
Nampa,2014,184.0
Nampa,2015,175.0
Nampa,2016,0.0
Nampa,2017,180.0
Nampa,2018,180.0
Nampa,2019,180.0
Nampa,2020,180.0
Nampa,2021,182.0
Nampa,2022,182.0
Beaverlodge,1994,643.0
Beaverlodge,1995,643.0
Beaverlodge,1996,629.0
Beaverlodge,1997,651.0
Beaverlodge,1998,667.0
Beaverlodge,1999,687.0
Beaverlodge,2000,705.0
Beaverlodge,2001,865.0
Beaverlodge,2002,711.0
Beaverlodge,2003,721.0
Beaverlodge,2004,735.0
Beaverlodge,2005,749.0
Beaverlodge,2006,785.0
Beaverlodge,2007,910.0
Beaverlodge,2008,932.0
Beaverlodge,2009,936.0
Beaverlodge,2010,965.0
Beaverlodge,2011,974.0
Beaverlodge,2012,981.0
Beaverlodge,2013,1138.0
Beaverlodge,2014,1144.0
Beaverlodge,2015,1136.0
Beaverlodge,2016,1142.0
Beaverlodge,2017,1147.0
Beaverlodge,2018,1152.0
Beaverlodge,2019,1161.0
Beaverlodge,2020,1166.0
Beaverlodge,2021,1167.0
Beaverlodge,2022,1167.0
Beaverlodge,2023,1165.0
Lamont County,2023,1891.0
Lamont County,1994,1511.0
Lamont County,1995,1511.0
Lamont County,1996,1707.0
Lamont County,1997,1709.0
Lamont County,1998,1729.0
Lamont County,1999,1735.0
Lamont County,2000,1778.0
Lamont County,2001,1778.0
Lamont County,2002,1816.0
Lamont County,2003,1822.0
Lamont County,2004,1870.0
Lamont County,2005,1894.0
Lamont County,2006,1676.0
Lamont County,2007,1700.0
Lamont County,2008,1805.0
Lamont County,2009,1832.0
Lamont County,2010,1859.0
Lamont County,2011,1877.0
Lamont County,2012,1887.0
Lamont County,2013,2057.0
Lamont County,2014,1894.0
Lamont County,2015,1925.0
Lamont County,2016,1875.0
Lamont County,2017,1869.0
Lamont County,2018,1872.0
Lamont County,2019,1872.0
Lamont County,2020,1883.0
Lamont County,2021,1888.0
Lamont County,2022,1886.0
Two Hills County No. 21,2023,1812.0
Two Hills County No. 21,1994,987.0
Two Hills County No. 21,1995,987.0
Two Hills County No. 21,1996,1500.0
Two Hills County No. 21,1997,1018.0
Two Hills County No. 21,1998,1020.0
Two Hills County No. 21,1999,1022.0
Two Hills County No. 21,2000,1024.0
Two Hills County No. 21,2001,1104.0
Two Hills County No. 21,2002,1106.0
Two Hills County No. 21,2003,1108.0
Two Hills County No. 21,2004,1041.0
Two Hills County No. 21,2005,1053.0
Two Hills County No. 21,2006,1435.0
Two Hills County No. 21,2007,1400.0
Two Hills County No. 21,2008,1400.0
Two Hills County No. 21,2009,1897.0
Two Hills County No. 21,2010,1427.0
Two Hills County No. 21,2011,1427.0
Two Hills County No. 21,2012,1631.0
Two Hills County No. 21,2013,1634.0
Two Hills County No. 21,2014,1652.0
Two Hills County No. 21,2015,1693.0
Two Hills County No. 21,2016,1889.0
Two Hills County No. 21,2017,1743.0
Two Hills County No. 21,2018,1762.0
Two Hills County No. 21,2019,1772.0
Two Hills County No. 21,2020,1770.0
Two Hills County No. 21,2021,1779.0
Two Hills County No. 21,2022,1788.0
Myrnam,1994,160.0
Myrnam,1995,160.0
Myrnam,1996,147.0
Myrnam,1997,147.0
Myrnam,1998,147.0
Myrnam,1999,147.0
Myrnam,2000,147.0
Myrnam,2001,147.0
Myrnam,2002,147.0
Myrnam,2003,248.0
Myrnam,2004,248.0
Myrnam,2005,247.0
Myrnam,2006,247.0
Myrnam,2007,245.0
Myrnam,2008,245.0
Myrnam,2009,244.0
Myrnam,2010,245.0
Myrnam,2011,245.0
Myrnam,2012,245.0
Myrnam,2013,245.0
Myrnam,2014,244.0
Myrnam,2015,244.0
Myrnam,2016,177.0
Myrnam,2017,176.0
Myrnam,2018,176.0
Myrnam,2019,176.0
Myrnam,2020,176.0
Myrnam,2021,176.0
Myrnam,2022,176.0
Myrnam,2023,176.0
Andrew,1994,231.0
Andrew,1995,231.0
Andrew,1996,232.0
Andrew,1997,307.0
Andrew,1998,307.0
Andrew,1999,307.0
Andrew,2000,307.0
Andrew,2001,307.0
Andrew,2002,308.0
Andrew,2003,308.0
Andrew,2004,308.0
Andrew,2005,309.0
Andrew,2006,308.0
Andrew,2007,308.0
Andrew,2008,308.0
Andrew,2009,308.0
Andrew,2010,308.0
Andrew,2011,308.0
Andrew,2012,308.0
Andrew,2013,308.0
Andrew,2014,312.0
Andrew,2015,312.0
Andrew,2016,313.0
Andrew,2017,313.0
Andrew,2018,313.0
Andrew,2019,313.0
Andrew,2020,313.0
Andrew,2021,313.0
Mundare,1994,265.0
Mundare,1995,265.0
Mundare,1996,265.0
Mundare,1997,293.0
Mundare,1998,295.0
Mundare,1999,297.0
Mundare,2000,300.0
Mundare,2001,312.0
Mundare,2002,317.0
Mundare,2003,326.0
Mundare,2004,335.0
Mundare,2005,370.0
Mundare,2006,373.0
Mundare,2007,389.0
Mundare,2008,430.0
Mundare,2009,433.0
Mundare,2010,434.0
Mundare,2011,444.0
Mundare,2012,444.0
Mundare,2013,448.0
Mundare,2014,449.0
Mundare,2015,449.0
Mundare,2016,449.0
Mundare,2017,449.0
Mundare,2018,449.0
Mundare,2019,449.0
Mundare,2020,449.0
Mundare,2021,453.0
Mundare,2022,453.0
Mundare,2023,453.0
Chipman,2023,148.0
Chipman,1994,87.0
Chipman,1995,87.0
Chipman,1996,98.0
Chipman,1997,116.0
Chipman,1998,116.0
Chipman,1999,116.0
Chipman,2000,116.0
Chipman,2001,120.0
Chipman,2002,122.0
Chipman,2003,129.0
Chipman,2004,133.0
Chipman,2005,134.0
Chipman,2006,137.0
Chipman,2007,137.0
Chipman,2008,139.0
Chipman,2009,141.0
Chipman,2010,144.0
Chipman,2011,148.0
Chipman,2012,148.0
Chipman,2013,148.0
Chipman,2014,148.0
Chipman,2015,148.0
Chipman,2016,148.0
Chipman,2017,148.0
Chipman,2018,148.0
Chipman,2019,148.0
Chipman,2020,148.0
Chipman,2021,148.0
Chipman,2022,148.0
Innisfree,1994,112.0
Innisfree,1995,112.0
Innisfree,1996,125.0
Innisfree,1997,112.0
Innisfree,1998,112.0
Innisfree,1999,112.0
Innisfree,2000,112.0
Innisfree,2001,112.0
Innisfree,2002,112.0
Innisfree,2003,112.0
Innisfree,2004,112.0
Innisfree,2005,112.0
Innisfree,2006,114.0
Innisfree,2007,115.0
Innisfree,2008,120.0
Innisfree,2009,120.0
Innisfree,2010,120.0
Innisfree,2011,120.0
Innisfree,2012,120.0
Innisfree,2013,120.0
Innisfree,2014,120.0
Innisfree,2015,120.0
Innisfree,2016,124.0
Innisfree,2017,124.0
Innisfree,2018,124.0
Innisfree,2019,124.0
Innisfree,2020,124.0
Innisfree,2021,124.0
Innisfree,2022,124.0
Innisfree,2023,131.0
Hinton,2023,2989.0
Hinton,1994,3414.0
Hinton,1995,3414.0
Hinton,1996,3414.0
Hinton,1997,3484.0
Hinton,1998,3362.0
Hinton,1999,3435.0
Hinton,2000,3444.0
Hinton,2001,3833.0
Hinton,2002,3501.0
Hinton,2003,3896.0
Hinton,2004,3916.0
Hinton,2005,3918.0
Hinton,2006,3993.0
Hinton,2007,4462.0
Hinton,2008,4514.0
Hinton,2009,4177.0
Hinton,2010,4264.0
Hinton,2011,4277.0
Hinton,2012,4296.0
Hinton,2013,4291.0
Hinton,2014,4346.0
Hinton,2015,4341.0
Hinton,2016,4344.0
Hinton,2017,4344.0
Hinton,2018,4344.0
Hinton,2019,3936.0
Hinton,2020,3937.0
Hinton,2021,3937.0
Hinton,2022,4254.0
Edson,1994,2631.0
Edson,1995,2631.0
Edson,1996,2977.0
Edson,1997,2977.0
Edson,1998,2997.0
Edson,1999,2999.0
Edson,2000,3017.0
Edson,2001,3033.0
Edson,2002,3080.0
Edson,2003,3120.0
Edson,2004,3180.0
Edson,2005,2803.0
Edson,2006,3406.0
Edson,2007,3531.0
Edson,2008,3578.0
Edson,2009,3710.0
Edson,2010,3599.0
Edson,2011,3733.0
Edson,2012,3795.0
Edson,2013,3797.0
Edson,2014,3822.0
Edson,2015,4067.0
Edson,2016,3695.0
Edson,2017,3730.0
Edson,2018,3722.0
Edson,2019,3723.0
Edson,2020,3723.0
Edson,2021,3723.0
Edson,2022,3723.0
Edson,2023,3723.0
Gibbons,1994,840.0
Gibbons,1995,840.0
Gibbons,1996,881.0
Gibbons,1997,883.0
Gibbons,1998,886.0
Gibbons,1999,888.0
Gibbons,2000,890.0
Gibbons,2001,894.0
Gibbons,2002,901.0
Gibbons,2003,920.0
Gibbons,2004,925.0
Gibbons,2005,952.0
Gibbons,2006,1035.0
Gibbons,2007,1080.0
Gibbons,2008,1108.0
Gibbons,2009,1118.0
Gibbons,2010,1174.0
Gibbons,2011,1193.0
Gibbons,2012,1207.0
Gibbons,2013,1227.0
Gibbons,2014,1235.0
Gibbons,2015,1237.0
Gibbons,2016,1238.0
Gibbons,2017,1238.0
Gibbons,2018,1238.0
Gibbons,2019,1244.0
Gibbons,2020,1244.0
Gibbons,2021,1247.0
Gibbons,2022,1247.0
Redwater,1994,758.0
Redwater,1995,758.0
Redwater,1996,754.0
Redwater,1997,754.0
Redwater,1998,758.0
Redwater,1999,758.0
Redwater,2000,765.0
Redwater,2001,808.0
Redwater,2002,818.0
Redwater,2003,828.0
Redwater,2004,828.0
Redwater,2005,859.0
Redwater,2006,894.0
Redwater,2007,898.0
Redwater,2008,892.0
Redwater,2009,893.0
Redwater,2010,894.0
Redwater,2011,895.0
Redwater,2012,900.0
Redwater,2013,905.0
Redwater,2014,909.0
Redwater,2015,911.0
Redwater,2016,905.0
Redwater,2017,918.0
Redwater,2018,922.0
Redwater,2019,925.0
Redwater,2020,926.0
Redwater,2021,926.0
Redwater,2022,926.0
Redwater,2023,923.0
