CSD,Period,Key,0-4 (Count of People),05-09 (Count of People),10-14 (Count of People),15-19 (Count of People),20-24 (Count of People),25-29 (Count of People),30-34 (Count of People),35-39 (Count of People),40-44 (Count of People),45-49 (Count of People),50-54 (Count of People),55-59 (Count of People),Life Expectancy (Years),Oil Wells (Count),Natural Gas Production (m^3),CH4 Equivalent (t),CO2 Equivalent (t),N2O Equivalent (t),Oats (Count),Canola (Count),Barley (Count),Durum Wheat (Count),Non-Durum Wheat (Count),Other Crops (Count),Cattle and Calves (Count),Pigs (Count),Dwelling Units (Count),"Apartment, less than 5 stories (Count)","Apartment, 5 or more stories (Count)","Apartment, duplex (Count)",Movable dwelling (Count),Other attached dwelling (Count),Row house (Count),Semi-detached house (Count),Single-detached house (Count),Residence/Housing Starts (Count),Vehicle Registration (Count),Fire Size (Hectares),Fires (Count),Adjusted_AQHI
Ma-Me-O Beach,2010,Ma-Me-O Beach2010,2,1,2,4,6,1,3,3,3,6,10,6,,,,0.0,0.0,0.0,,,,,,,,,56.0,,,,,,,,,,281.0,,,
Ma-Me-O Beach,2011,Ma-Me-O Beach2011,1,0,0,3,4,0,1,1,1,2,12,0,76.58,,,0.0,0.0,0.0,,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,299.0,,,
Ma-Me-O Beach,2012,Ma-Me-O Beach2012,1,0,0,3,5,0,1,1,1,1,11,0,76.58,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,317.0,,,
Ma-Me-O Beach,2013,Ma-Me-O Beach2013,1,0,0,3,5,0,1,1,1,2,12,1,76.76333333333334,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,314.0,,,
Ma-Me-O Beach,2014,Ma-Me-O Beach2014,1,0,1,3,5,0,1,1,1,1,13,4,76.43,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,318.0,,,
Ma-Me-O Beach,2015,Ma-Me-O Beach2015,1,0,0,3,4,1,1,1,2,2,8,5,76.31,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,307.0,,,
Ma-Me-O Beach,2016,Ma-Me-O Beach2016,0,0,0,2,0,4,0,0,1,2,3,11,76.41333333333334,,,0.0,0.0,0.0,,,,,,,,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,274.0,,,
Ma-Me-O Beach,2017,Ma-Me-O Beach2017,4,0,0,1,1,2,0,1,3,1,3,4,76.39,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,282.0,,,
Ma-Me-O Beach,2018,Ma-Me-O Beach2018,5,0,3,3,1,3,0,2,2,2,3,2,76.48666666666666,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,269.0,,,
Ma-Me-O Beach,2019,Ma-Me-O Beach2019,6,0,5,2,1,1,2,3,3,1,6,3,76.69666666666667,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,270.0,,,
Ma-Me-O Beach,2020,Ma-Me-O Beach2020,5,0,5,2,3,1,2,3,3,3,4,5,76.22000000000001,,,0.0,0.0,0.0,,,,,,,,,49.0,,,,,,,,,,280.0,,,
Ma-Me-O Beach,2021,Ma-Me-O Beach2021,6,1,7,8,5,2,4,9,3,1,6,1,75.38,,,0.0,0.0,0.0,,,,,,,,,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,,,,,
Ma-Me-O Beach,2022,Ma-Me-O Beach2022,8,0,8,7,7,3,1,7,5,1,5,2,74.64999999999999,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,
Ma-Me-O Beach,2023,Ma-Me-O Beach2023,13,2,7,9,6,2,3,3,8,3,3,3,,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,
Bon Accord,2001,Bon Accord2001,106,25,175,136,82,108,130,187,162,115,70,37,,,,,,,,,,,,,,,493.0,10.0,0.0,0.0,0.0,0.0,55.0,10.0,425.0,,,,,
Bon Accord,2002,Bon Accord2002,106,22,171,137,80,105,127,182,160,130,77,41,,,,,,,,,,,,,,,494.0,,,,,,,,,,,,,
Bon Accord,2003,Bon Accord2003,102,25,171,132,83,98,129,162,164,145,83,41,,,,,,,,,,,,,,,502.0,,,,,,,,,,,,,
Bon Accord,2004,Bon Accord2004,97,26,159,133,84,96,125,146,166,146,89,45,,,,0.0,0.0,0.0,,,,,,,,,502.0,,,,,,,,,,,,,
Bon Accord,2005,Bon Accord2005,103,17,146,134,96,90,128,133,160,155,106,51,,,,0.0,0.0,0.0,,,,,,,,,512.0,,,,,,,,,,1994.0,,,
Bon Accord,2006,Bon Accord2006,121,18,139,131,98,108,121,124,150,154,123,49,,,,0.0,0.0,0.0,,,,,,,,,526.0,10.0,0.0,0.0,10.0,0.0,50.0,10.0,450.0,,2014.0,,,
Bon Accord,2007,Bon Accord2007,129,19,136,137,102,117,122,127,154,159,137,52,,,,0.0,0.0,0.0,,,,,,,,,559.0,,,,,,,,,,2084.0,,,
Bon Accord,2008,Bon Accord2008,129,17,118,131,100,115,114,117,134,153,138,54,,,,0.0,0.0,0.0,,,,,,,,,563.0,,,,,,,,,,2113.0,,,
Bon Accord,2009,Bon Accord2009,137,13,114,124,100,121,122,108,129,149,141,58,,,,0.0,0.0,0.0,,,,,,,,,565.0,,,,,,,,,,2187.0,,,
Bon Accord,2010,Bon Accord2010,138,20,112,118,94,136,122,105,131,135,140,67,,,,0.0,0.0,0.0,,,,,,,,,591.0,,,,,,,,,,2187.0,,,
Bon Accord,2011,Bon Accord2011,119,27,99,115,88,132,133,108,117,142,123,73,79.45333333333333,,,0.0,0.0,0.0,,,,,,,,,591.0,0.0,0.0,0.0,15.0,0.0,50.0,10.0,460.0,,2009.0,,,
Bon Accord,2012,Bon Accord2012,119,27,96,115,82,130,143,103,115,143,122,75,79.71333333333332,,,0.0,0.0,0.0,,,,,,,,,591.0,,,,,,,,,,2004.0,,,
Bon Accord,2013,Bon Accord2013,123,27,93,106,89,130,142,109,112,133,125,82,79.78333333333333,,,0.0,0.0,0.0,,,,,,,,,569.0,,,,,,,,,,2054.0,,,
Bon Accord,2014,Bon Accord2014,120,34,90,105,88,132,138,123,101,132,128,77,80.01333333333334,,,0.0,0.0,0.0,,,,,,,,,594.0,,,,,,,,,,2103.0,,,
Bon Accord,2015,Bon Accord2015,119,29,82,104,86,121,156,113,96,122,122,83,80.42666666666666,,,0.0,0.0,0.0,,,,,,,,,580.0,,,,,,,,,,2096.0,,,
Bon Accord,2016,Bon Accord2016,125,23,103,93,94,120,146,114,102,103,128,74,80.35666666666667,,,0.0,0.0,0.0,,,,,,,,,583.0,10.0,0.0,0.0,10.0,0.0,55.0,15.0,475.0,,2008.0,,,
Bon Accord,2017,Bon Accord2017,117,31,102,94,80,117,148,119,104,100,112,71,80.46333333333332,,,0.0,0.0,0.0,,,,,,,,,583.0,,,,,,,,,,1986.0,,,
Bon Accord,2018,Bon Accord2018,120,21,103,93,77,115,129,122,112,98,100,75,80.43333333333334,,,0.0,0.0,0.0,,,,,,,,,585.0,,,,,,,,,,1979.0,,,
Bon Accord,2019,Bon Accord2019,102,22,124,81,79,93,124,109,112,88,105,72,80.76,,,0.0,0.0,0.0,,,,,,,,,585.0,,,,,,,,,,1908.0,,,
Bon Accord,2020,Bon Accord2020,82,26,125,85,89,82,103,120,90,97,101,76,80.88,,,0.0,0.0,0.0,,,,,,,,,585.0,,,,,,,,,,1928.0,,,
Bon Accord,2021,Bon Accord2021,105,25,115,89,69,102,140,130,100,91,85,69,81.00333333333333,,,0.0,0.0,0.0,,,,,,,,,586.0,0.0,0.0,0.0,15.0,50.0,45.0,0.0,495.0,,,,,
Bon Accord,2022,Bon Accord2022,96,22,114,110,71,94,139,105,122,90,87,59,80.85000000000001,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,
Bon Accord,2023,Bon Accord2023,80,22,103,115,74,79,132,97,107,102,79,59,,,,,,,,,,,,,,,586.0,,,,,,,,,,,,,
Swan River 150E,2001,Swan River 150E2001,27,9,41,27,32,24,30,22,18,15,16,5,,,,,,,,,,,,,,,,0.0,0.0,0.0,30.0,0.0,0.0,0.0,55.0,,,,,
Swan River 150E,2002,Swan River 150E2002,25,9,44,26,30,24,29,25,17,15,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2003,Swan River 150E2003,25,6,40,26,28,25,28,30,14,16,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2004,Swan River 150E2004,27,7,41,25,26,19,33,28,17,15,14,8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2005,Swan River 150E2005,28,7,39,29,25,17,34,28,18,16,10,11,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2006,Swan River 150E2006,32,7,34,35,20,17,26,30,24,16,10,10,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,,,,,
Swan River 150E,2007,Swan River 150E2007,35,6,32,39,21,18,27,27,27,17,11,10,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2008,Swan River 150E2008,34,9,32,40,23,19,26,23,26,16,14,8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2009,Swan River 150E2009,34,8,24,43,19,21,26,28,24,16,14,8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2010,Swan River 150E2010,37,5,21,37,22,28,20,27,26,16,14,6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2011,Swan River 150E2011,43,5,21,27,28,34,17,26,18,19,18,6,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,35.0,0.0,0.0,5.0,60.0,,,,,
Swan River 150E,2012,Swan River 150E2012,50,7,22,24,32,38,19,27,17,18,17,7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2013,Swan River 150E2013,56,6,27,25,33,39,20,29,20,16,17,6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2014,Swan River 150E2014,54,8,28,25,38,40,25,30,21,20,17,4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2015,Swan River 150E2015,47,14,33,28,30,46,34,25,26,16,20,4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2016,Swan River 150E2016,45,10,35,35,24,43,43,22,31,16,13,5,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,40.0,0.0,20.0,0.0,60.0,,,,,
Swan River 150E,2017,Swan River 150E2017,33,13,38,31,21,30,37,23,22,18,12,6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2018,Swan River 150E2018,28,9,43,34,18,30,34,32,21,21,11,7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2019,Swan River 150E2019,20,7,53,31,20,26,35,36,20,22,12,7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2020,Swan River 150E2020,17,3,65,32,24,20,38,40,13,29,10,11,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2021,Swan River 150E2021,30,10,64,31,21,20,22,58,15,37,13,18,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,50.0,10.0,10.0,0.0,55.0,,,,,
Swan River 150E,2022,Swan River 150E2022,31,2,57,45,21,25,16,62,18,35,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swan River 150E,2023,Swan River 150E2023,22,10,43,55,24,30,16,48,35,32,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peace No. 135,2001,Peace No. 1352001,74,16,129,126,54,68,72,114,156,136,110,53,,,,,,,,,,,,,0.0,0.0,513.0,0.0,0.0,0.0,60.0,0.0,0.0,5.0,460.0,,,,,
Peace No. 135,2002,Peace No. 1352002,74,15,131,128,52,63,75,98,156,131,113,54,,,,,,,,,,,,,,,517.0,,,,,,,,,,,,,
Peace No. 135,2003,Peace No. 1352003,74,16,131,128,55,66,65,96,145,142,112,56,,2.0,16870.7,,,,,,,,,,,,518.0,,,,,,,,,,,,,
Peace No. 135,2004,Peace No. 1352004,73,17,122,131,61,67,59,99,135,149,110,58,,5.0,40371.6,0.0,0.0,0.0,,,,,,,,,524.0,,,,,,,,,,,,,
Peace No. 135,2005,Peace No. 1352005,76,16,122,132,73,67,63,87,129,147,120,59,,8.0,49541.0,0.0,0.0,0.0,,,,,,,,,530.0,,,,,,,,,,334.0,,,
Peace No. 135,2006,Peace No. 1352006,83,17,113,129,85,53,74,89,121,139,130,63,,19.0,61019.0,0.0,0.0,0.0,6742.0,33361.0,8875.0,0.0,0.0,79805.0,15897.0,0.0,547.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,480.0,,335.0,,,
Peace No. 135,2007,Peace No. 1352007,83,17,112,133,85,52,71,94,118,160,141,67,,7.0,56614.0,0.0,0.0,0.0,,,,,,,,,555.0,,,,,,,,,,356.0,,,
Peace No. 135,2008,Peace No. 1352008,80,16,115,125,85,47,72,92,109,158,152,65,,2.0,36152.2,0.0,0.0,0.0,,,,,,,,,565.0,,,,,,,,,,386.0,,,
Peace No. 135,2009,Peace No. 1352009,76,14,114,118,73,43,71,79,104,138,159,65,,6.0,34335.0,0.0,0.0,0.0,,,,,,,,,571.0,,,,,,,,,,391.0,,,
Peace No. 135,2010,Peace No. 1352010,68,13,109,124,69,46,60,86,97,133,173,71,,9.0,23626.6,0.0,0.0,0.0,,,,,,,,,574.0,,,,,,,,,,391.0,,,
Peace No. 135,2011,Peace No. 1352011,58,10,99,126,71,49,52,85,96,127,160,89,79.18,7.0,28795.8,0.0,0.0,0.0,4398.0,37768.0,4399.0,0.0,0.0,71024.0,8511.0,0.0,589.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,450.0,,413.0,,,
Peace No. 135,2012,Peace No. 1352012,57,11,105,134,88,58,62,87,105,118,158,87,79.07000000000001,5.0,18970.5,0.0,0.0,0.0,,,,,,,,,594.0,,,,,,,,,,433.0,,,
Peace No. 135,2013,Peace No. 1352013,53,9,96,138,99,68,61,85,97,111,149,89,79.28666666666668,3.0,11917.3,0.0,0.0,0.0,,,,,,,,,611.0,,,,,,,,,,430.0,,,
Peace No. 135,2014,Peace No. 1352014,61,9,91,145,113,92,71,92,102,111,141,91,79.23333333333333,12.0,16771.7,0.0,0.0,0.0,,,,,,,,,617.0,,,,,,,,,,450.0,,,
Peace No. 135,2015,Peace No. 1352015,74,7,105,152,119,108,98,79,120,117,141,102,78.96666666666665,2.0,17470.4,0.0,0.0,0.0,,,,,,,,,626.0,,,,,,,,,,425.0,,,
Peace No. 135,2016,Peace No. 1352016,75,22,108,141,132,117,126,89,114,122,144,86,78.72333333333334,3.0,14955.1,0.0,0.0,0.0,4324.0,35335.0,3559.0,0.0,0.0,40554.0,7621.0,0.0,632.0,20.0,0.0,0.0,40.0,0.0,0.0,5.0,520.0,,425.0,,,
Peace No. 135,2017,Peace No. 1352017,75,19,108,124,132,108,106,103,93,123,131,82,78.82,28.0,18869.8,0.0,0.0,0.0,,,,,,,,,638.0,,,,,,,,,,432.0,,,
Peace No. 135,2018,Peace No. 1352018,69,15,102,121,122,122,105,111,94,111,128,86,78.62333333333333,14.0,19518.0,0.0,0.0,0.0,,,,,,,,,643.0,,,,,,,,,,445.0,,,
Peace No. 135,2019,Peace No. 1352019,78,10,97,109,118,125,111,103,103,101,121,87,78.57333333333334,5.0,18200.1,0.0,0.0,0.0,,,,,,,,,648.0,,,,,,,,,,410.0,,,
Peace No. 135,2020,Peace No. 1352020,65,27,82,110,125,118,112,103,94,118,114,87,78.06666666666666,2.0,16434.9,0.0,0.0,0.0,,,,,,,,,650.0,,,,,,,,,,436.0,,,
Peace No. 135,2021,Peace No. 1352021,71,14,90,108,78,109,111,104,92,93,114,85,78.0,1.0,14933.1,0.0,0.0,0.0,7504.0,41521.0,16957.0,0.0,16997.0,38732.0,11807.0,0.0,658.0,10.0,0.0,0.0,30.0,10.0,0.0,0.0,540.0,,,,,2.18622
Peace No. 135,2022,Peace No. 1352022,53,15,88,109,75,114,110,106,93,88,113,80,77.93666666666667,7.0,15129.6,,,,,,,,,,,,658.0,,,,,,,,,,,,,2.1127577448451036
Peace No. 135,2023,Peace No. 1352023,34,15,83,112,70,112,101,109,97,86,114,77,,9.0,16243.0,,,,,,,,,,,,658.0,,,,,,,,,,,,,
Berwyn,2001,Berwyn2001,33,7,39,29,39,27,35,39,50,47,47,12,,,,,,,,,,,,,,,235.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,215.0,,,,,
Berwyn,2002,Berwyn2002,33,6,39,25,38,27,35,34,46,43,52,13,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,
Berwyn,2003,Berwyn2003,31,5,41,25,31,27,35,33,42,43,51,16,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,
Berwyn,2004,Berwyn2004,33,5,49,23,24,29,35,33,34,47,49,22,,,,0.0,0.0,0.0,,,,,,,,,235.0,,,,,,,,,,,,,
Berwyn,2005,Berwyn2005,33,8,48,24,22,23,38,36,30,43,53,23,,,,0.0,0.0,0.0,,,,,,,,,237.0,,,,,,,,,,774.0,,,
Berwyn,2006,Berwyn2006,30,8,45,33,16,21,43,36,33,35,44,33,,,,0.0,0.0,0.0,,,,,,,,,237.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,130.0,,795.0,,,
Berwyn,2007,Berwyn2007,28,9,43,33,20,21,44,38,35,36,43,33,,,,0.0,0.0,0.0,,,,,,,,,237.0,,,,,,,,,,831.0,,,
Berwyn,2008,Berwyn2008,26,8,39,36,20,23,45,39,36,31,43,32,,,,0.0,0.0,0.0,,,,,,,,,244.0,,,,,,,,,,814.0,,,
Berwyn,2009,Berwyn2009,27,5,32,42,17,33,39,42,37,30,46,27,,,,0.0,0.0,0.0,,,,,,,,,246.0,,,,,,,,,,831.0,,,
Berwyn,2010,Berwyn2010,29,7,30,34,21,33,36,41,36,36,39,27,,,,0.0,0.0,0.0,,,,,,,,,246.0,,,,,,,,,,831.0,,,
Berwyn,2011,Berwyn2011,31,7,39,25,24,33,34,44,34,49,38,28,79.18,,,0.0,0.0,0.0,,,,,,,,,259.0,0.0,0.0,0.0,70.0,0.0,5.0,0.0,150.0,,827.0,,,
Berwyn,2012,Berwyn2012,32,7,43,23,28,34,35,45,33,48,36,29,79.07000000000001,,,0.0,0.0,0.0,,,,,,,,,259.0,,,,,,,,,,858.0,,,
Berwyn,2013,Berwyn2013,32,7,45,21,29,35,34,48,31,52,29,28,79.28666666666668,,,0.0,0.0,0.0,,,,,,,,,260.0,,,,,,,,,,848.0,,,
Berwyn,2014,Berwyn2014,34,8,47,23,35,27,37,48,33,50,27,30,79.23333333333333,,,0.0,0.0,0.0,,,,,,,,,264.0,,,,,,,,,,835.0,,,
Berwyn,2015,Berwyn2015,35,11,42,28,30,34,40,36,32,45,31,23,78.96666666666665,,,0.0,0.0,0.0,,,,,,,,,269.0,,,,,,,,,,855.0,,,
Berwyn,2016,Berwyn2016,42,8,27,32,23,42,40,30,36,34,36,21,78.72333333333334,,,0.0,0.0,0.0,,,,,,,,,270.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,220.0,,835.0,,,
Berwyn,2017,Berwyn2017,42,5,29,28,16,40,34,31,32,27,33,16,78.82,,,0.0,0.0,0.0,,,,,,,,,270.0,,,,,,,,,,820.0,,,
Berwyn,2018,Berwyn2018,43,6,26,25,19,33,30,33,27,24,40,15,78.62333333333333,,,0.0,0.0,0.0,,,,,,,,,270.0,,,,,,,,,,841.0,,,
Berwyn,2019,Berwyn2019,42,12,30,29,17,31,34,31,25,29,31,18,78.57333333333334,,,0.0,0.0,0.0,,,,,,,,,270.0,,,,,,,,,,808.0,,,
Berwyn,2020,Berwyn2020,41,16,36,32,17,22,41,30,23,29,26,15,78.06666666666666,,,0.0,0.0,0.0,,,,,,,,,270.0,,,,,,,,,,823.0,,,
Berwyn,2021,Berwyn2021,39,8,42,23,27,39,50,38,27,26,25,24,78.0,,,0.0,0.0,0.0,,,,,,,,,270.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,160.0,,,,,
Berwyn,2022,Berwyn2022,39,8,44,27,27,42,41,44,27,24,24,16,77.93666666666667,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,
Berwyn,2023,Berwyn2023,31,8,43,28,23,50,35,45,29,22,26,21,,,,,,,,,,,,,,,270.0,,,,,,,,,,,,,
Grimshaw,2001,Grimshaw2001,206,34,194,188,133,180,182,212,192,190,131,68,,,,,,,,,,,,,,,1010.0,15.0,0.0,5.0,65.0,15.0,30.0,25.0,775.0,,,,,
Grimshaw,2002,Grimshaw2002,214,30,197,187,134,178,185,201,190,196,129,74,,,,,,,,,,,,,,,1055.0,,,,,,,,,,,,,
Grimshaw,2003,Grimshaw2003,213,35,196,189,136,165,174,205,191,197,132,75,,,,,,,,,,,,,,,1055.0,,,,,,,,,,,,,
Grimshaw,2004,Grimshaw2004,220,29,202,190,139,150,192,188,196,185,154,65,,,,0.0,0.0,0.0,,,,,,,,,1057.0,,,,,,,,,,,,,
Grimshaw,2005,Grimshaw2005,208,48,213,187,157,150,184,207,191,186,156,74,,,,0.0,0.0,0.0,,,,,,,,,1020.0,,,,,,,,,,3548.0,,,
Grimshaw,2006,Grimshaw2006,205,34,203,197,180,147,197,202,190,194,157,80,,,,0.0,0.0,0.0,,,,,,,,,1036.0,50.0,0.0,0.0,30.0,0.0,40.0,50.0,820.0,,3733.0,,,
Grimshaw,2007,Grimshaw2007,204,36,197,200,188,159,190,210,181,204,163,76,,,,0.0,0.0,0.0,,,,,,,,,1071.0,,,,,,,,,,3888.0,,,
Grimshaw,2008,Grimshaw2008,204,28,191,207,183,168,186,209,178,203,172,73,,,,0.0,0.0,0.0,,,,,,,,,1065.0,,,,,,,,,,3924.0,,,
Grimshaw,2009,Grimshaw2009,201,31,189,204,181,191,167,206,171,207,168,81,,,,0.0,0.0,0.0,,,,,,,,,1086.0,,,,,,,,,,4022.0,,,
Grimshaw,2010,Grimshaw2010,196,29,180,211,175,194,175,186,173,184,185,99,,,,0.0,0.0,0.0,,,,,,,,,1097.0,,,,,,,,,,4022.0,,,
Grimshaw,2011,Grimshaw2011,183,40,179,199,176,197,180,183,170,174,191,104,79.18,,,0.0,0.0,0.0,,,,,,,,,1097.0,15.0,0.0,10.0,115.0,5.0,40.0,50.0,760.0,,4204.0,,,
Grimshaw,2012,Grimshaw2012,194,40,180,202,189,208,191,180,178,163,191,107,79.07000000000001,,,0.0,0.0,0.0,,,,,,,,,1102.0,,,,,,,,,,4320.0,,,
Grimshaw,2013,Grimshaw2013,207,42,179,195,202,226,201,180,179,160,189,109,79.28666666666668,,,0.0,0.0,0.0,,,,,,,,,1177.0,,,,,,,,,,4395.0,,,
Grimshaw,2014,Grimshaw2014,216,50,175,188,208,248,209,183,182,151,190,115,79.23333333333333,,,0.0,0.0,0.0,,,,,,,,,1183.0,,,,,,,,,,4563.0,,,
Grimshaw,2015,Grimshaw2015,232,44,161,188,203,268,225,184,182,160,170,108,78.96666666666665,,,0.0,0.0,0.0,,,,,,,,,1188.0,,,,,,,,,,4259.0,,,
Grimshaw,2016,Grimshaw2016,244,36,165,178,190,263,234,192,175,158,163,105,78.72333333333334,,,0.0,0.0,0.0,,,,,,,,,1188.0,35.0,0.0,10.0,110.0,5.0,50.0,70.0,790.0,,4099.0,,,
Grimshaw,2017,Grimshaw2017,264,45,172,161,167,229,233,184,157,163,169,106,78.82,,,0.0,0.0,0.0,,,,,,,,,1213.0,,,,,,,,,,4123.0,,,
Grimshaw,2018,Grimshaw2018,235,57,167,200,163,206,230,178,152,163,163,97,78.62333333333333,,,0.0,0.0,0.0,,,,,,,,,1210.0,,,,,,,,,,4261.0,,,
Grimshaw,2019,Grimshaw2019,250,38,161,173,156,192,224,169,150,151,162,105,78.57333333333334,,,0.0,0.0,0.0,,,,,,,,,1210.0,,,,,,,,,,4380.0,,,
Grimshaw,2020,Grimshaw2020,190,41,163,160,173,169,224,193,129,156,163,96,78.06666666666666,,,0.0,0.0,0.0,,,,,,,,,1210.0,,,,,,,,,,4258.0,,,
Grimshaw,2021,Grimshaw2021,182,38,160,153,173,189,169,186,157,141,181,100,78.0,,,0.0,0.0,0.0,,,,,,,,,1211.0,20.0,0.0,0.0,90.0,180.0,65.0,90.0,815.0,,,,,
Grimshaw,2022,Grimshaw2022,191,41,154,138,171,181,162,181,152,131,186,104,77.93666666666667,,,,,,,,,,,,,,1211.0,,,,,,,,,,,,,
Grimshaw,2023,Grimshaw2023,176,24,195,154,150,183,148,158,168,131,169,103,,,,,,,,,,,,,,,1207.0,,,,,,,,,,,,,
Horse Lakes 152B,2001,Horse Lakes 152B2001,44,6,49,34,35,28,27,16,17,10,12,3,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,0.0,0.0,0.0,75.0,,,,,
Horse Lakes 152B,2002,Horse Lakes 152B2002,43,5,49,32,39,28,28,18,17,9,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2003,Horse Lakes 152B2003,40,7,49,28,39,30,30,16,18,8,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2004,Horse Lakes 152B2004,43,3,47,33,36,26,30,18,12,9,13,3,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2005,Horse Lakes 152B2005,43,6,42,36,37,27,26,25,15,10,11,4,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2006,Horse Lakes 152B2006,56,10,45,43,39,30,23,16,19,11,6,5,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,,,,,
Horse Lakes 152B,2007,Horse Lakes 152B2007,63,10,46,45,41,28,27,17,18,11,7,6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2008,Horse Lakes 152B2008,67,12,44,42,44,26,30,16,20,14,9,6,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2009,Horse Lakes 152B2009,71,11,44,41,39,30,30,18,20,13,11,8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2010,Horse Lakes 152B2010,65,16,41,41,42,32,36,17,23,13,11,10,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2011,Horse Lakes 152B2011,58,12,50,41,43,33,34,19,20,14,12,8,,,,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,5.0,0.0,5.0,0.0,90.0,,,,,
Horse Lakes 152B,2012,Horse Lakes 152B2012,61,13,48,45,46,31,38,21,23,14,12,7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2013,Horse Lakes 152B2013,65,15,49,44,43,37,35,21,26,17,11,9,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2014,Horse Lakes 152B2014,59,17,50,46,42,41,39,21,28,19,10,7,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
Horse Lakes 152B,2015,Horse Lakes 152B2015,63,8,56,51,41,44,37,25,23,24,12,8,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
